Name,Age,Gender,Height,Weight
Gabriel,77,Female,156.66448831259817,55.83687254762592
Juan,33,Male,152.9647324020493,59.799805773581184
Sofía,25,Female,169.51425536350214,96.20098215710615
Pablo,74,Male,198.43156108811417,73.5592029648284
Vanesa,71,Male,174.35291246594332,68.0025502638527
Elizabeth,41,Male,175.91630850598736,63.695988129091596
Ricardo,56,Female,174.56669614835138,52.63844667816021
Ailén,27,Female,159.2721391341749,98.05624732589465
Vanesa,20,Female,181.0493596323319,71.78520650792494
Pedro,36,Female,187.44554656871807,81.15773731305694
Gonzalo,68,Male,198.43996490055667,79.34759975361314
Facundo,44,Male,170.9551476497164,70.8895894937921
Lucas,51,Male,157.03158617460093,68.77508622876813
Daniel,74,Female,156.08629341267144,98.89762402075996
Sol,26,Female,187.50438779238314,63.44032184562393
Susana,38,Female,198.7732071681182,76.13790260114894
Carla,35,Male,174.48043548377825,55.44337634243334
Marcos,58,Male,196.41678499678508,76.65525604142326
Marcos,33,Male,158.9551121057203,61.15190556932081
Martín,66,Female,151.60979954991228,94.82956680585295
Beatriz,51,Male,154.07703811547086,98.58642344773999
Vanesa,30,Female,160.28802687283803,55.19022359114185
Gabriela,67,Female,159.75051204869146,53.76883235874926
Andrea,54,Male,164.49160964808843,76.39655778318811
Andrea,69,Female,158.19733871778425,80.41812958762289
Sol,18,Male,173.91676771896894,79.7754562455544
Beatriz,75,Female,152.62745225462277,53.483432877861645
Marcos,40,Female,176.07089596213427,97.5974914929284
Pablo,62,Male,180.47030747141892,51.219426428223606
Carla,48,Male,196.55697175700155,52.83979625483213
Ana,46,Female,170.94723670090417,77.7474337327256
Martina,18,Male,190.7310278865806,55.286962271183405
Carla,79,Male,170.6372660930985,74.68282866679374
Daniela,41,Female,168.70556428983684,77.63291888827752
Elizabeth,21,Female,176.6658197810419,95.01696095599732
Elizabeth,27,Male,170.755700450119,92.3492960039633
Martina,29,Female,187.77350144527054,82.90903533641682
Jorge,38,Male,171.95297197393683,65.44189717960269
Gustavo,63,Female,192.5391460859843,90.74647759971094
María,39,Female,150.75935953385567,77.85947436498014
Elizabeth,33,Female,161.15532079090661,66.1668603774324
Gabriela,31,Male,158.79257489358503,80.06434622644889
Nicolás,52,Male,154.3356413940762,51.09248554037555
Julia,46,Female,166.3412480303075,78.33643853329198
Marcelo,23,Female,182.65285899811363,93.88890927188214
Marcos,76,Male,182.32300138848075,57.955460425066896
Agustín,34,Male,152.1740208679465,99.85175971328249
Luis,70,Male,161.48204739618032,57.2303540369049
Lorena,53,Male,153.57340651928175,50.83864254853556
Martina,45,Female,199.3354883344786,79.62945487871539
Silvana,72,Female,158.0456091186348,66.83207844245071
Sofía,71,Male,192.81598377430845,65.4770872099894
Ricardo,73,Male,164.0200380903419,91.42210392834326
Luciana,43,Male,180.00215677028515,77.75846821308104
Verónica,69,Female,189.0656023190362,53.52478756030644
Lucas,49,Male,155.23186237927754,89.86953152987124
Pedro,45,Female,183.3198582634111,67.24751936699334
Martina,64,Female,178.89763263902842,94.57280922430682
Javier,37,Male,155.42505064207882,97.43065285322523
Daniel,26,Female,183.3195747708586,58.02652996209376
Andrés,74,Female,179.6269833326397,92.93351116075381
Marcos,58,Male,163.69109526697432,85.1934423834793
Nicolás,69,Female,154.59764724567725,98.32502501284458
Roberto,70,Male,158.42625559575455,92.69670570439125
Beatriz,43,Male,180.9526051077561,50.709961583695
Martina,69,Male,155.20909659023806,52.81778974308627
Sol,46,Female,199.11858546706392,70.49192199326563
Facundo,76,Male,150.0958142702738,61.39908072767895
Romina,37,Male,199.63646833820087,54.18105461214895
Lucas,69,Female,190.3161115477065,64.64137136979342
Diego,22,Female,167.74244775937203,78.61866975615806
Ricardo,58,Female,190.7752436439858,74.76371072681349
Gonzalo,63,Female,194.8665981103233,59.6794244366216
Pedro,53,Male,177.4483599188766,90.10817979113932
Diego,49,Female,169.3050513099952,98.19937478563057
Mateo,41,Female,166.10948924906643,99.3151848231158
Mateo,53,Female,151.2251206166216,77.9276459773755
Beatriz,62,Female,163.71382605574405,95.50022885031652
María,62,Male,186.98292546289403,79.45792432720869
Mariana,35,Male,171.62114280035777,79.63239861154229
Ana,51,Female,181.82370189992355,59.99435282153403
Julia,32,Female,174.33678762076966,99.08596806421383
Alejandro,46,Male,180.5829487855805,95.80026475213043
Ricardo,24,Male,182.36311128413183,76.11533424565428
Nicolás,20,Female,152.5416975849667,64.14013372513631
Sol,28,Male,169.4381315634884,99.03197877910603
Romina,74,Female,193.45769021460575,57.09384262652786
Eduardo,52,Female,170.0191481651539,68.45445461919412
Daniel,76,Male,151.94949367630986,70.98971693187396
Luciana,54,Male,167.7529313006271,94.56328196410188
Patricia,45,Female,174.43727758565507,76.69509791572685
Carla,39,Female,151.38280225650544,60.620193318370156
Martín,51,Female,185.2432364702273,90.27168218995782
Camila,49,Female,181.41635423130896,61.621848653725806
Pedro,21,Male,161.77605659148685,72.27507386529899
Ailén,55,Male,186.85717903182507,61.223634811421256
Beatriz,67,Male,159.34449842703575,96.03806031597486
Alejandro,49,Male,161.86841984045475,55.897587931762544
Sol,48,Male,155.70996198709838,80.31783553151459
Juan,30,Female,178.7793833553736,62.316410165103235
Gabriel,67,Female,162.45341335403026,86.44124230024775
Pedro,50,Female,157.01894418796854,58.20790410246258
Luciana,41,Female,176.77084445766104,52.15581545908188
Beatriz,53,Female,186.47384985005584,59.13102447382169
Gabriel,59,Female,164.54115071990356,86.4750746415596
Daniel,44,Female,160.87279056753968,59.47778636341648
Julia,31,Female,177.68518702360328,51.24768713775531
Martina,69,Female,170.18586281669275,99.20626370629898
Julia,51,Male,166.27534041418835,62.396627615853916
Juan,69,Female,194.22223261216405,77.06244891470774
Gabriela,72,Male,199.0347724548939,59.456557720405605
Verónica,61,Male,189.05555460835612,90.7652288249578
Romina,79,Female,155.73441373660714,54.926027860921415
Sol,22,Male,186.83581761887962,78.6812025554493
María,40,Male,159.35641281448244,62.19351993708983
Jorge,55,Female,183.22771212386976,62.37260494739191
Javier,20,Female,158.51215986088673,86.38690598064429
Roberto,78,Male,170.9367829004632,71.13913558108321
Sofía,21,Female,177.92096164731336,84.50754295564629
Andrea,53,Female,164.2294646979021,68.01388116862589
Daniel,35,Male,161.67446982537876,99.55106272566346
Beatriz,26,Male,187.9553553411199,89.20873594851017
Mariana,44,Male,181.4604918650183,74.83858329408108
Mateo,62,Male,191.25367948055222,64.98564518938764
Ailén,23,Female,183.38208101833447,85.06470244759284
Luis,46,Female,194.7970394181531,54.64351308643172
Mercedes,28,Male,188.14270019209596,85.64913537216412
Luis,18,Male,195.50968752514126,88.56227876897246
Susana,54,Female,163.29774964808558,73.78069613077508
Florencia,60,Female,192.3456612114158,96.83984848638461
Claudia,55,Female,189.91727145925955,74.42191440265728
Daniela,62,Female,167.3628412339686,67.3302282222311
Verónica,53,Female,196.06408124017608,72.90431355069671
Lucas,18,Male,178.74499900258442,74.34466581746
Claudia,57,Male,162.38246938211273,96.68392625193883
Nicolás,60,Male,157.3880383149205,75.71315354776098
Susana,67,Female,171.20649227779361,79.6015498371778
Eduardo,27,Female,198.60521164978184,63.41804671806254
Martín,25,Female,165.16151479334624,96.40318513500038
Juan,40,Male,191.3156908044766,64.49010335947685
Mónica,77,Female,188.02117505690384,71.38518658592523
Miguel,28,Male,175.60891346678724,50.31879744096185
Marcelo,75,Female,178.67348578035882,61.465302531869725
María,19,Female,199.70439817631427,95.49255469372419
Mónica,36,Female,190.99083027218705,61.97987499518409
Elizabeth,26,Female,179.00310206535488,65.74128474215077
Florencia,63,Male,182.35168641629562,65.84630463495787
Claudia,76,Female,182.9035350687893,96.531881249115
Julia,20,Female,172.15030980928384,99.92875401911246
Andrés,34,Male,155.38965332504318,96.48141392731067
Daniel,60,Male,151.4620665820864,83.24415918015778
Lorena,25,Female,160.42880221297926,68.61772321210834
Daniela,44,Male,174.57551602781882,90.02885314754032
Ricardo,31,Female,172.51991907938998,79.93012483398647
Ailén,36,Female,151.36897178983165,60.49274152742435
Ricardo,39,Male,170.1454784790194,52.10763323374884
Florencia,46,Female,159.017210860715,81.61797957428232
Gabriela,55,Male,187.3956380630533,65.03982024086132
Agustín,25,Female,152.6472717855729,80.75437318778319
Luciana,79,Male,154.50580534441886,96.28948044251452
Romina,76,Female,162.17401412789445,71.88698121138913
Javier,71,Female,183.3742850707937,89.40939691976772
Sol,30,Female,186.89806318064348,53.142806597981625
Marcelo,28,Male,151.32861544507597,55.0205586967063
Lorena,77,Female,175.98161161106043,93.88241740771531
Fernando,39,Male,189.9598425967012,53.00172005987013
María,69,Female,164.05493340054537,79.0378354634549
Sol,60,Female,180.51490967745826,97.97595723444797
Mercedes,67,Female,184.35617646682965,99.48433741736135
Roberto,50,Male,151.04451506304517,52.36323373229653
Marcelo,34,Male,163.19329583427984,94.83339746728387
Gabriela,23,Male,198.23225406520032,86.15403939330102
Pedro,39,Male,176.94246431191732,79.03307445382943
Verónica,57,Female,173.2109499539595,89.00495465704466
Lorena,18,Female,157.66413237610703,96.28771996927941
Gustavo,51,Male,180.54243861083845,67.33686918443166
Florencia,44,Male,183.85402382729274,95.77186354749034
Alejandro,48,Female,187.82333635124786,95.80934519489406
Mónica,18,Female,186.8329439059304,53.398692286749956
José,63,Female,192.48473308636645,68.75199892034536
Laura,79,Female,180.42890459113266,55.362568007242466
Laura,31,Female,184.57425045078583,92.47803723135183
Marcos,57,Female,157.20666347142003,50.77452750533223
Martín,56,Male,180.4642855142194,78.4544176685637
Nicolás,79,Male,151.62805402816582,65.08214506214942
Patricia,52,Female,151.85926065072525,73.74893978545128
Agustín,24,Male,169.2224292002438,66.32045863708848
Andrea,33,Male,172.1751382976912,96.63715869932034
Andrea,41,Female,154.96129103961,56.96413767663403
Roberto,30,Male,153.81589570161594,56.534939108549956
María,65,Male,160.4633475762005,80.3832188573004
Elizabeth,37,Female,168.56281776021592,52.38403609023637
Patricia,66,Female,189.25168550025677,79.62721836877233
José,27,Male,194.70325559581772,92.40468048715925
Gabriel,19,Female,151.329332537193,92.80483047982142
Ana,37,Male,184.10653544454948,71.12694301401851
Miguel,26,Male,192.185162698438,61.380388564536595
Lucas,51,Female,175.82238285544105,65.4118720707813
Daniel,75,Male,171.87257023453031,74.99939494166372
Sofía,55,Female,168.1862084077369,66.07880278209011
Mónica,60,Male,169.0638273389238,75.019976124354
Fernando,48,Female,190.98141297531876,54.64012097817178
Verónica,61,Female,157.47167985854622,94.42447531291619
Nicolás,25,Male,169.96236017575382,53.446580925695564
Silvana,41,Male,156.9562334452658,99.9993068844561
Marcos,24,Female,177.81735304070708,82.77920444297652
Silvana,58,Female,166.42498885212473,72.06290996039414
Gabriel,77,Female,187.8205471991703,51.3669448567546
Santiago,63,Male,193.11546977498347,91.1988763445472
Sofía,77,Female,157.60719281803495,84.3455529910929
María,23,Male,150.12087259060883,90.08473565602335
Mónica,72,Female,195.93942746609602,51.99345692497578
Facundo,61,Female,164.48735834039707,96.98254708970242
Pablo,53,Female,159.37620638662324,68.42673320515672
Mariana,70,Male,191.22184459572898,92.86307522532505
Susana,28,Female,181.27249787147412,51.96902278243468
Elizabeth,58,Male,180.88235995599615,92.8871011103972
Patricia,62,Male,150.20972572710778,66.19050697508355
Santiago,50,Male,173.30854324470425,60.83941867336761
Natalia,49,Female,169.89263221134647,67.42328075301555
Mercedes,20,Male,152.95942137946776,90.65284190391095
Gabriel,72,Female,195.53181304177755,83.55703189227292
Daniela,19,Female,176.08299571567824,93.91305598678608
Eduardo,26,Male,190.56960099056593,95.92226952440052
Daniela,19,Male,180.34810637556288,96.39082725281436
Claudia,57,Male,196.5379433266943,55.56145262006486
Ailén,20,Male,175.60420679060516,66.2044912731047
Marcos,32,Female,179.2034530045045,91.09115279421157
Natalia,42,Female,166.12438393027028,66.15437779939236
Lucas,71,Male,160.59667919051972,74.62773620907018
Marcelo,55,Female,175.60978856283407,67.20278457813204
Fernando,79,Female,174.8252169378025,76.1584502331432
Gonzalo,72,Male,166.88129863575915,51.68579092685075
Laura,20,Male,194.94567021848823,67.25812846851485
Camila,77,Male,169.59465898249715,72.81972871087768
Sol,20,Male,160.9669262659152,69.06337016807292
Pablo,20,Female,162.03391729718595,98.06903781615586
Sofía,50,Female,163.65993791607164,56.014142595179564
Carlos,67,Female,162.19183641033788,69.25154798406447
Martina,79,Female,179.1250208828824,63.5531109516797
Susana,78,Male,175.85910088482217,73.1773831365474
Beatriz,70,Female,172.18866777197215,78.95534839262204
Camila,59,Female,183.89091188173518,87.31299699961684
Diego,41,Female,158.59000552163963,67.70925092978024
Eduardo,41,Male,188.5125146197606,58.56544478398503
Sol,63,Male,189.85686669070486,90.30440652373287
Alejandro,23,Male,162.08580572213407,55.55592673402683
Carlos,27,Female,150.9576410993693,79.30858340072093
Romina,43,Female,157.46150136905285,67.11697425188694
Agustín,26,Female,157.35325112092693,94.64944151899537
Roberto,57,Female,156.58227965340103,84.94034349925117
Andrea,70,Male,197.70745373630731,79.2832063858206
Carlos,54,Female,180.662091041477,81.7310397787042
Florencia,49,Male,162.57953204583063,93.44245813139196
Sol,19,Male,155.03645877320247,58.85774197354313
Sofía,36,Male,155.80185719209086,85.91772096005617
Andrés,34,Female,186.85598778395257,54.6056823596581
Pablo,48,Female,192.65570100685605,58.05401770508238
Marcelo,42,Female,177.61651353373563,58.368267213977575
Mariana,47,Female,161.3625706084433,57.82912740610027
Jorge,63,Female,178.0821303756345,52.723446995169496
Diego,41,Male,167.1028338304028,95.58397377993307
Andrea,34,Female,183.3126118652992,79.00044081910808
Natalia,49,Female,170.237104678559,78.82757716983336
Mateo,49,Female,168.93925271238393,72.94410409701436
Ailén,62,Male,150.8566585073587,65.90781650105957
Sofía,66,Female,193.77944866827755,78.84192387969162
Gonzalo,39,Male,167.8862817429705,92.26498694250822
Roberto,53,Female,162.99294292442175,87.55140640572799
Florencia,30,Male,183.24264076122276,55.870722875068616
Marcelo,28,Female,184.7966192906451,71.49499853825799
Lorena,37,Female,158.39871026328908,58.820151873515606
Claudia,71,Male,167.8757240705114,59.318507139653796
Javier,22,Male,167.89303242866436,99.8434500440697
Susana,34,Male,164.91505516328553,80.64383570250865
Ana,31,Male,159.36063955519896,90.43600382430307
Andrés,65,Male,155.28753989055406,66.32226128891106
Camila,74,Male,174.32809787454102,67.61792777507335
Gonzalo,37,Male,184.64795621623125,93.27215068012717
Santiago,51,Female,195.73366723986805,62.65422798298677
Ricardo,40,Female,174.25446402598044,55.40924012982899
Florencia,63,Female,159.37857316248542,86.63859363477292
Facundo,78,Male,186.29202373672445,65.57778230508097
Luis,40,Male,186.6097878597114,58.74576010345107
Lucas,46,Male,185.01812381500972,81.82474031785077
Sofía,44,Male,157.0500800856362,63.58710435149685
Nicolás,62,Male,198.04576684696298,98.57339350759898
Laura,46,Female,176.21334735801304,71.23707346481508
Pedro,19,Male,167.66116717434068,96.98259748066718
Mateo,21,Female,176.99490498327862,63.14666522260677
Roberto,44,Male,177.27667052253605,75.52803071057048
Sofía,38,Female,150.78464939700956,67.3610555606314
Eduardo,48,Male,164.62517791352468,61.50415206695477
Martín,76,Male,190.01758634008323,59.316868590312104
Natalia,31,Male,183.928934325491,87.74782110809126
Andrea,73,Female,153.54878202240607,64.05794921139794
Miguel,41,Female,177.84441518318704,96.52959615811669
Beatriz,24,Female,159.7237396214963,94.63167296869713
Camila,54,Male,169.2798556476818,96.63951611208218
Camila,53,Female,167.98524987745202,80.55560146411625
Luis,56,Female,161.8750403130912,81.69651914300488
Martín,23,Male,159.78669965936996,54.38572613945236
Gonzalo,27,Female,172.05843281375948,64.48699777056115
Alejandro,28,Female,187.79840323158805,98.86203625883418
Susana,74,Male,199.36500332072526,51.60372249827937
Lorena,44,Female,173.12763045948037,93.28623713139807
Luis,63,Female,158.00570858854948,57.87975274436611
Patricia,70,Female,172.78518939398467,81.77390534114429
Verónica,73,Female,183.00924778914347,66.90963663448535
Mónica,73,Female,198.17681682720342,77.41578104308829
José,22,Female,162.93041940978887,60.007962533310575
Carla,34,Male,174.84224768171097,72.35656589356044
Sofía,32,Female,150.52467561478835,60.093386967281916
Marcos,66,Female,194.63499956155604,98.73349125771422
Sol,22,Female,189.33947174157265,88.66578182288998
Luciana,41,Female,185.97796596715582,85.59426556954091
Sofía,18,Female,190.86236523131805,80.3005132391113
Lorena,25,Male,157.7648449512838,83.72415854429258
Eduardo,53,Female,190.93208525888838,50.958901296382514
Ana,66,Female,189.84608538319378,68.22062166758064
Gonzalo,22,Female,184.22815162977048,89.79890569534604
Andrea,45,Female,177.58184467098548,83.77590473741805
Mateo,63,Female,191.86372893497656,70.45706282235636
Gabriela,60,Female,162.43672313573964,53.71223424139791
Andrea,76,Female,179.7380251334171,73.34987531091059
Daniela,39,Female,199.9942815943876,53.52275444655102
Facundo,41,Male,167.5285309180735,91.68390740712485
Diego,75,Male,171.66490384414112,91.79937563365104
Juan,45,Male,159.04151461181533,66.90609085780213
Susana,57,Male,160.90186970299715,58.60581476467517
Fernando,69,Female,198.20620585615347,51.561623501920685
Natalia,45,Male,162.8655417722741,98.95475866662315
José,29,Female,172.39764558402572,71.79036509399754
Natalia,52,Female,197.35239106301015,70.28830600103376
Martín,48,Female,165.17815820367971,77.08905147770314
Agustín,45,Male,165.41252428503134,93.96217051563768
Silvana,72,Female,171.2233381514128,67.25464647489726
Lorena,47,Male,172.33292298373826,78.73799350396442
Beatriz,31,Female,171.42220067253248,87.52809663611569
Beatriz,35,Male,188.31914897372872,98.55856449203597
Pedro,45,Female,187.04571242350772,50.70700156533255
Laura,54,Female,163.89075366295992,95.266602808833
Susana,26,Male,198.26360947028144,56.66737737379424
Luis,35,Female,188.16286581589003,96.15680480015675
Juan,75,Male,155.95920936296477,99.12475484443107
Daniela,46,Male,198.81082594425737,94.20306974570322
Gabriela,19,Male,187.9981399982687,91.79885988529031
Roberto,76,Male,160.21281240660244,92.51128520031244
Martina,39,Female,155.2332069784667,82.37417046596583
Mariana,22,Male,162.5098608345964,70.45328114624033
Santiago,35,Female,156.02938913957647,78.23955772418338
Ricardo,20,Female,154.45947125880988,77.43165922158987
Susana,78,Female,167.66460986015923,64.13512354276642
Carla,50,Male,174.2561239058961,84.6110771127359
Lorena,56,Male,187.05824112353943,82.65481170445341
Camila,74,Male,159.9733907851029,82.17247036163174
Luis,64,Male,158.86732298380977,99.99724649182306
José,29,Male,176.49726091207864,76.78494116766765
Lorena,44,Female,192.91522610183517,66.52999899659358
Lorena,63,Male,181.057247625064,53.692213972966826
Ricardo,35,Female,191.6215769776902,95.37235455546525
Gustavo,68,Female,168.5769769214523,82.3731111480239
Camila,51,Female,186.89309468337666,60.95148888163281
Sol,21,Female,190.02571832157219,65.51055244270087
Romina,35,Female,178.31619855029265,84.2025554224984
Sofía,68,Male,190.63607786208354,97.90658250725372
Lorena,69,Female,167.70079043592062,67.58589926065733
Jorge,66,Male,151.04842746577788,93.13284159303478
Marcos,70,Male,178.55418858432523,84.56807720688417
Andrea,24,Male,156.18207023323149,60.88085809948992
Patricia,68,Male,194.26011205753275,75.5580434098772
Juan,52,Female,192.89688746976685,94.2513024765965
Marcelo,26,Male,157.65810616359394,77.27305929990648
Mateo,36,Male,199.1709845111049,69.18588547181291
Alejandro,23,Female,150.34165448619288,53.17537483026674
Diego,26,Female,174.75723321133447,66.0383322266192
Gustavo,45,Female,167.2186340805575,52.38996192643785
Pablo,32,Male,169.85545833013765,89.15281439054661
Mónica,68,Male,199.33965106983752,66.8358981920062
Carlos,50,Male,175.58535784722477,95.9058549121232
Agustín,62,Female,167.39036137639218,61.79680877552483
Claudia,62,Female,187.23627254567447,87.83091145332442
Susana,60,Female,171.69708606438627,54.95134019260848
Eduardo,32,Female,196.7900714449063,74.80493067446972
Luis,66,Male,175.21615025518022,90.95252725436394
Gabriela,36,Female,191.6521280587853,89.0048636469975
Laura,21,Female,192.93113341113266,80.5776435362551
Vanesa,68,Female,181.36668858484782,99.81615198974134
Roberto,28,Female,162.47665297844256,61.80650403465431
Silvana,56,Male,151.23494629408594,51.650772462434055
Diego,42,Female,183.13839831516304,93.52871028238565
Carlos,68,Male,179.6151255363324,90.41314338686917
Jorge,49,Female,153.8917563378667,99.19405221091596
Nicolás,35,Female,175.67448101756645,59.6975378256814
Claudia,62,Male,175.32401602167818,85.6204772367538
Lorena,19,Male,194.91280250701163,87.17352593185805
Lucas,73,Female,153.8463969185259,82.9564359215235
Romina,70,Male,183.71085428340413,62.77954006893509
Julia,58,Male,192.4191969407387,61.52831656787403
Laura,24,Female,171.72685560965272,88.8873623670012
Martina,22,Male,151.31414709311156,91.68527123485623
Eduardo,75,Female,166.17798175839252,98.41055045325359
Romina,41,Male,186.56283924107788,84.32193508436077
Javier,31,Male,192.64669318973878,84.44434684925139
Mónica,48,Male,169.50888300847828,63.37241154430671
Marcelo,51,Female,153.11580077679753,71.57148778776194
Andrea,72,Female,154.69721369181931,77.32021670737224
Mercedes,39,Female,196.75201857607237,80.59642932246999
Daniela,18,Male,177.41479367280718,57.1421647332231
Facundo,46,Female,192.01310256154773,83.41073031971405
Pedro,43,Female,181.78067240090644,93.8741638291736
Carla,73,Male,190.3048681899895,65.70040526901707
Luis,33,Male,182.40798955270247,94.90618071861581
Florencia,22,Male,191.4135865403776,83.99900234396704
Pablo,34,Male,160.14413295882974,54.675574882249364
Santiago,75,Female,156.23733283871874,68.00124361413918
Pablo,54,Female,157.41655530139067,60.39960264106109
Carla,41,Female,198.1870046668319,98.76301408472129
Pablo,57,Female,195.45077601983357,51.5631143539501
Gabriela,64,Female,174.61303748661953,61.24689815776787
Mateo,64,Female,152.96409892567647,81.72229182349389
Carlos,68,Male,187.05203756810536,65.65956725003483
Florencia,27,Female,183.81788744444052,53.73723483063144
Miguel,26,Male,166.16965672719311,86.42906996601077
Santiago,39,Male,157.60439112527564,66.2617589889559
Silvana,61,Male,170.89893076128226,84.5169614363781
Verónica,32,Female,177.09357734269676,95.9891202496259
Mónica,70,Female,178.1357231038875,95.11660332107127
Ana,22,Male,162.16754556506785,85.02009516789064
Marcelo,23,Female,153.03870468032332,52.41795489906478
Mónica,40,Female,176.028436226767,52.234254734620386
Juan,49,Male,166.31811088319796,89.74119800467295
Lucas,69,Male,159.55023977558048,74.15258127375034
Lucas,45,Male,184.5850222017655,66.80833905925826
Sol,60,Male,169.55867687378554,63.945472167800474
Claudia,59,Female,156.21208473578235,88.94829883230463
Carlos,19,Female,170.22884959456155,99.51501846018145
María,68,Female,164.17046568423686,54.237525983998594
Santiago,34,Male,193.0929942266926,96.3703162488669
Eduardo,18,Male,183.85139102984638,83.08754783556456
Florencia,44,Male,180.31891390720043,88.2712539225827
Lorena,40,Male,184.1152161109341,63.725198897650124
Patricia,68,Male,190.80671444961934,86.74093818805856
Mónica,24,Female,154.108032173341,74.1870376206285
Mónica,44,Male,199.73339588986437,62.23324031299761
Lorena,31,Female,159.07098727152004,60.37669354059446
Javier,67,Male,183.10650704621526,67.35613827295944
Claudia,55,Female,171.51799116483127,86.24973190038813
Mateo,41,Male,178.20465763593643,65.93913086368039
Mónica,79,Female,174.86308409037198,82.75117526744033
Patricia,75,Female,179.46415349897617,87.65125591110531
Mateo,71,Male,163.79364076570036,66.7410917298129
Luis,67,Female,196.83046304675202,78.00387323194715
Natalia,31,Female,164.62869744804195,95.22577310832455
Gabriel,61,Female,173.10732217441713,51.851363296690316
Ailén,18,Male,167.1902264544992,87.14747743555455
Gabriel,52,Male,196.64735601575757,62.18626786248573
Vanesa,21,Male,195.27078569940528,50.16674685462909
Claudia,73,Female,198.44725284311951,63.71540065619156
Gabriel,25,Male,150.80030284879814,88.02808564319096
Carla,76,Female,179.0065853909222,83.42528514082801
Lorena,51,Female,180.56004964130855,99.1292850480553
Lorena,70,Male,165.78011699440512,55.54923537106221
Carla,44,Male,161.97074036338446,62.738714373404335
Luciana,19,Female,194.5389401440276,86.26636921643798
Marcos,64,Female,158.67670928481175,74.17677008617522
Natalia,44,Female,181.37617080019498,62.20422592057223
Gonzalo,23,Female,177.2655885184778,95.83288995575555
Agustín,47,Male,175.15292464727787,80.7505321788186
Sofía,55,Male,194.75274903613993,97.5311655428884
Marcelo,67,Female,168.260953779331,79.08171224555863
Silvana,30,Male,166.9218110030422,63.11244103721883
Vanesa,52,Female,183.6864485076444,50.349219330947356
Diego,41,Male,151.83339175492114,81.37713565371291
Elizabeth,56,Female,157.46223853251794,95.96135258549879
Carla,70,Female,162.81188610350492,59.075902502531726
Luis,75,Female,188.79994528830295,85.61093667260889
Agustín,59,Male,159.91018339839655,56.71201135761287
Gustavo,66,Male,197.9780729392097,85.83190587227966
Gustavo,40,Male,158.81575207132218,68.44408638636835
Gabriela,38,Male,194.5936052592724,74.15240237177247
Andrés,66,Female,198.92825948372382,59.47551211254421
Mercedes,73,Female,163.25453745266074,85.34781343620375
Patricia,33,Male,182.0786721754395,82.23128401130867
Gustavo,46,Male,192.61877190247597,68.8428384541899
José,72,Female,160.6420307291154,90.97128472517636
Facundo,55,Male,170.340923669461,52.36796669316773
Verónica,46,Male,176.7720272671607,73.30906848829824
José,59,Female,161.22512091580774,77.92186364765772
Gonzalo,44,Male,159.1211001491453,76.68793506169058
Mónica,72,Female,171.98549096780184,55.219635151650024
Daniela,23,Male,178.54507821755146,83.57460289772249
Sofía,50,Male,188.39312223163324,62.73366305732205
Susana,28,Female,188.66717769842978,88.10136670571153
Alejandro,42,Female,177.15828996267214,63.801546439335795
Camila,32,Male,183.27625185779178,73.89916663965066
Vanesa,40,Female,194.70785882033914,60.32536775963285
Mercedes,66,Male,156.73855016275422,61.5473839358976
Susana,56,Male,173.00646480167873,92.4847240469452
Julia,79,Male,187.03908035067633,53.683013267939664
Martín,37,Male,171.25314401032452,88.27978135684103
Santiago,28,Male,157.55525783892185,66.47854291445135
Gustavo,21,Female,183.17586589482346,67.81098898156898
Romina,25,Female,165.23357249707172,83.74766897457684
Gabriel,61,Male,196.27107681358407,82.95007119770275
Marcelo,20,Female,187.07942512670462,60.66349725626489
Daniel,38,Female,190.45135773416536,68.24668965037431
Patricia,41,Female,188.60499156642672,61.431348699101804
Mariana,19,Male,182.98741283708216,94.1315439376072
Mónica,67,Male,195.61802305498912,82.75814665143295
Patricia,52,Female,179.61955282407715,88.4983325012463
Sofía,39,Female,164.03762300692438,53.38787449509091
Fernando,45,Female,190.34823080200087,77.07572262290154
Sofía,35,Male,196.20566644633885,64.11807447057875
Roberto,30,Female,194.93978461484886,94.66619729359054
Gonzalo,60,Male,167.72161021338147,79.33640336766648
Juan,59,Female,173.48882314770563,73.39411054343954
Diego,71,Male,189.24084320637024,67.37190335993326
Miguel,67,Female,189.15505107076723,88.4869940304576
Luciana,55,Male,162.6846204531823,77.0826692795479
Marcos,22,Female,168.29503428815556,76.33704480575062
Florencia,46,Male,151.49543111127286,90.27149132514486
Jorge,26,Male,156.5675152493495,75.05090439449216
Natalia,24,Female,184.1330325700324,80.7358001605269
Sol,22,Female,182.6682423405358,68.65553146980034
Jorge,40,Male,171.87294524545885,61.454100995841245
Pablo,71,Male,176.18754774786848,61.143767591503256
Luis,54,Female,170.72468362911357,58.43788527887153
Santiago,59,Male,153.832355235602,86.67604040902545
Laura,24,Male,194.76153952034863,68.37598841480401
Sofía,50,Male,199.96408289124273,57.0481121540194
Ana,56,Male,190.87739776209526,81.49171777343315
Miguel,35,Male,185.89994048561604,88.25466340966777
Mateo,59,Female,152.06487344521076,85.71184885566285
Diego,75,Female,155.66421256025637,93.1592076698905
María,79,Male,198.97223212340586,91.24779163073254
Silvana,34,Male,172.4234963099922,55.65385650793674
Alejandro,69,Female,169.00823529462184,55.56297092072727
Mercedes,24,Female,155.06293982742324,52.92752099076289
Luis,65,Female,158.55107562700397,86.12228074416963
