Name,Age,Gender,Height,Weight
Alejandro,43,Female,182.95300241645705,65.087679130138
Santiago,22,Female,158.48797217340947,96.47466673094212
Romina,70,Female,158.44237560468156,88.38152061516932
Luis,43,Male,182.86015805273547,71.67774287487441
Verónica,18,Male,187.53094688239045,96.42631934713137
Laura,78,Female,179.6637683388678,65.04384404316518
Luis,25,Female,193.2937520904321,72.66282681397735
Sofía,49,Male,199.83519243088182,84.68905194346856
Nicolás,20,Female,150.43485256852983,85.93473961091678
Lucas,57,Female,159.49547872969256,77.78196470524307
Sofía,53,Male,151.08546718632746,89.65413874658708
Javier,78,Female,156.40024337192568,95.96469239666934
Gabriel,18,Female,163.77679052213998,58.83315493280141
Fernando,53,Male,192.59224694629052,90.95690451005399
Javier,45,Male,163.93370883354447,51.66102448632027
Mateo,71,Female,176.34901444610654,76.26113621705625
Sofía,57,Male,175.8324514511337,98.2183889643084
Romina,45,Female,168.561775874905,86.08103676818769
Roberto,76,Male,197.48988051614018,75.49921175113695
Lucas,21,Male,189.91141980830042,71.84559841745832
José,32,Male,199.25239568840652,60.52737974561645
Florencia,25,Male,165.4619839671074,74.51449508713708
Gustavo,63,Female,179.71982362695442,58.2798215564662
Ana,34,Female,183.81173887140653,53.82690558060331
Gabriela,47,Female,155.00187760799926,67.34800849053214
Ricardo,50,Male,183.35713777437252,95.9671842381835
Marcos,42,Male,169.7675603748752,97.58359867739952
Susana,49,Female,171.80957290823596,51.10013933024531
Diego,75,Female,184.82166782125222,95.40502789891516
Carla,43,Male,176.4441409364873,59.15144737480361
Diego,79,Female,161.49888944583162,53.521825911994135
Romina,27,Female,198.10886319374492,63.92573602786085
María,44,Female,183.38149416389473,54.34868786138016
Lorena,40,Male,150.2415810890074,89.32909073775235
Mateo,29,Female,170.07218282149276,88.82031115208568
Carlos,45,Male,160.61070646677666,93.21241190784556
Florencia,20,Female,175.557146311898,72.6395999769634
Facundo,65,Female,154.11512766125392,79.1705404150488
Natalia,31,Male,164.93643355623132,63.88946422207336
Jorge,56,Male,157.9100517656311,68.9712326284136
Pedro,77,Male,198.4178713807205,74.47306179920915
Roberto,23,Male,158.64848932356227,93.75435852104846
Claudia,39,Male,172.90629157766713,67.36682758108623
Verónica,36,Female,193.05505487445686,97.85197652476045
Pablo,75,Female,156.3525431748648,79.01937814202685
Julia,58,Male,172.28335519083495,90.14633795236867
Elizabeth,68,Female,161.74780504613332,73.79889527520419
Daniela,56,Male,184.47895667773906,89.55219024239204
Luciana,48,Male,182.6003177008305,73.34830730287163
Luis,54,Male,182.5100360057882,68.77810672514337
José,40,Female,197.67520038159503,77.97039197840911
Gabriel,68,Female,174.70326756891546,87.76172237907048
Lorena,76,Male,181.32446466111867,87.63973198504088
Elizabeth,67,Male,182.32660157367621,57.07798756062142
Facundo,21,Female,163.40653562522107,94.94434829099933
Martín,39,Male,175.84318202322822,93.54645373300535
Mercedes,68,Male,171.4523647753376,57.65569290300691
Pedro,66,Female,188.96898073776617,51.63655298906012
Eduardo,31,Male,196.10105718359148,62.07034248530857
Juan,47,Male,182.90243348862631,89.22758375831215
Susana,19,Female,178.0297810131821,88.26192474914117
Javier,48,Male,163.48843572257647,51.43847945498058
Alejandro,34,Female,197.1856443432646,76.70014178516081
Marcos,50,Female,173.41666448902527,62.086552630302464
Nicolás,72,Female,195.87492610260534,55.28468146241755
Gabriela,53,Female,173.17745100323586,55.80227151306351
Jorge,63,Female,178.2736417821817,97.67798749771285
Ailén,78,Female,160.9144311292047,66.05008226783204
Mateo,52,Female,169.77230879329912,99.34328700265726
Verónica,74,Male,166.26438415826098,53.945171338354726
Sol,57,Female,155.5767117850625,89.32357252740957
Sofía,46,Male,170.31154942177162,77.11635737047817
Facundo,37,Female,161.40315368710762,98.13947811099511
Javier,78,Male,172.33358493493338,73.20359792854909
Mercedes,64,Male,180.39498731010008,87.8679331132843
Javier,47,Male,160.21607920068175,98.31713678487073
Pedro,36,Male,162.66844579635733,72.83109903533271
Florencia,44,Male,166.39441560881954,93.49653903295943
Roberto,40,Female,189.13819597800762,56.077213605074945
Carla,47,Female,152.2006243225604,99.60984112196223
Santiago,47,Female,182.08273453036261,74.10100034728606
Sol,52,Female,178.0593488998761,63.02273330700699
Gustavo,51,Male,196.99313087122061,50.55971106065987
Facundo,79,Female,184.78050814151015,96.05157636320502
Ricardo,39,Male,193.5431248234109,71.22175167322659
Nicolás,28,Male,192.34294904382844,75.65646689218582
Carla,26,Male,174.03053982411424,97.14499988009311
Alejandro,40,Male,187.5653546312659,83.8862900826808
Susana,33,Female,163.33918643569206,57.22504869427608
María,42,Female,161.54329755657724,77.33419606284056
Camila,31,Female,164.890393265783,72.69253847431186
Diego,42,Male,159.59908125042693,89.97607192857917
Santiago,48,Female,187.47923395637758,76.03575308233818
María,40,Female,182.37105657542912,86.75615401194024
Santiago,42,Male,178.63766444033115,93.88010305208556
Vanesa,66,Female,184.8775223764409,94.80980059620879
Mercedes,46,Male,192.20478705576002,71.17422246786738
Alejandro,68,Male,160.88558003639068,58.01800661022494
Verónica,28,Male,186.8980561561706,50.152187639374496
Julia,54,Female,159.3423737602505,71.71641524796962
Miguel,25,Female,163.48889726575962,74.3727975473576
Claudia,55,Female,179.09127622054706,79.21105321654419
Claudia,27,Male,152.04441434651764,54.787324912321466
Facundo,47,Male,183.60736962278074,56.27754207308331
Sofía,61,Female,192.79137462187538,53.524330278342106
Carlos,22,Female,174.42564317151388,62.066876499278706
Ana,35,Male,150.94445121623497,83.96874602310433
Gonzalo,75,Male,198.2106099705565,85.88948828276128
Daniel,63,Female,198.8922227428549,89.27481775638864
Santiago,22,Male,160.7786273365726,83.90775872639202
Natalia,59,Male,158.56971353139804,78.99887319614349
Gonzalo,46,Male,177.45924743627842,77.09668708512821
Roberto,45,Female,159.4216621679087,58.71628970440944
Marcelo,42,Male,181.60849835570582,57.54064882236008
Silvana,23,Male,195.722149273572,86.9392366607846
Luciana,53,Female,152.70602263680567,73.71629819924622
Carla,78,Male,185.03485538484,66.52970388434201
Lucas,27,Male,152.31643775888858,60.25697292206857
Mateo,72,Female,167.18201392797357,66.96435430977898
Daniel,36,Female,165.188165798436,99.83622328717371
Jorge,59,Male,190.01199676725844,55.72412895649168
Laura,31,Female,155.35566407319322,70.19350568028828
Daniel,71,Female,177.5552769368243,99.44220282074565
Alejandro,65,Female,192.90459449736696,72.78832488084966
Nicolás,74,Male,185.49347631349684,98.63573741031382
Daniela,76,Male,187.1471469123463,80.6426756690529
Daniel,27,Female,199.21779957603783,55.12594640964746
Nicolás,59,Male,195.95544634925804,90.5018130735437
Gustavo,37,Male,164.84451198296014,87.31910286538503
Fernando,66,Female,170.2376665434379,85.46515338529369
José,76,Female,181.24804796198768,56.29478715084477
Mateo,63,Male,172.97959622348628,66.80001772125185
Susana,56,Male,161.97631328916626,73.14870429271818
Florencia,34,Male,175.7946183478221,51.623078267929806
Marcelo,61,Male,197.5314382875525,71.97886243231122
Ricardo,31,Female,185.15665342030596,64.87112227547425
Martina,45,Female,173.91883936080438,66.08161763039789
María,56,Female,163.10850956087003,99.82437841883115
Romina,59,Male,157.33980980757332,81.9068583539601
Beatriz,52,Male,198.52669257565952,55.10163045646269
Laura,44,Female,168.871331058059,80.81461534705926
Gonzalo,37,Female,190.6411721766902,73.06271373760197
Mariana,21,Male,182.32400008875595,61.175709618922944
Luis,44,Female,196.57598253558655,85.24454130172343
Lucas,42,Male,179.2974223332664,72.48386591452666
Sol,37,Female,167.15992848327647,98.16485796443257
Gonzalo,42,Female,160.98787349692643,84.32285077996134
María,33,Female,156.0089693360384,81.07213707662436
Juan,52,Female,166.23536746734004,51.13754195120817
Luis,78,Female,176.31395373068787,68.02441568315658
Gabriel,38,Female,172.95001177714963,64.78130832705197
Sofía,50,Male,167.26363504142495,78.57140510710454
Roberto,77,Male,194.8583933082818,77.68598811765438
Camila,73,Female,194.20623233164306,77.87181042830719
Daniel,67,Female,155.01497079587116,95.61527944207151
Pedro,31,Female,179.28156199766457,63.3504177023916
Sofía,62,Female,176.69188351020756,92.18853398011777
Andrés,52,Male,166.8711058107643,60.24556928039705
Miguel,66,Male,179.60988297941017,70.68991261057874
Gabriela,51,Male,151.20084539138753,81.88209736662768
Facundo,57,Female,172.17053106053368,79.37796036293018
Juan,67,Female,177.33937934506025,69.57978958326827
Jorge,32,Male,198.752832843308,64.21599155292385
Mateo,46,Male,153.0561325847317,89.21978440825569
Vanesa,33,Female,158.5160276275209,92.35971287605082
Patricia,70,Male,190.02246491077676,78.86617263119889
Pedro,46,Male,189.83674771645443,81.32046872581995
Ana,37,Male,175.1663874210017,88.33505027978558
Gabriela,23,Male,177.56117653841545,79.87922391234049
Gabriela,72,Female,184.64396848209614,76.50391177725572
Jorge,75,Female,191.93625588199964,65.2926396186081
Gabriela,52,Female,191.10569684679913,87.79600578323041
Natalia,61,Female,189.53785391251301,54.435820975143926
Gabriel,74,Male,166.62141407075856,70.19786100541897
Fernando,58,Female,155.9384250748215,57.50371444338227
Gustavo,59,Female,188.5829720462287,56.065520754860614
Mónica,54,Female,186.7300842693398,57.32047539376172
Marcelo,29,Female,166.04253171890946,71.80521694905752
Silvana,74,Male,194.42498998800778,64.88144488015543
Andrés,69,Male,181.3030162632417,93.78249912201848
Elizabeth,63,Female,183.83536412344432,91.47178247207697
Agustín,70,Male,151.3522619672853,78.1377662688071
Sofía,50,Female,165.52658522171865,69.8963449118728
Martina,59,Female,162.80329975315288,57.44506202905456
Patricia,20,Female,185.21172094849445,82.4322058117149
Ailén,49,Female,165.18537072176434,94.62180166627743
Santiago,21,Female,154.71998113393764,94.79623459756125
Javier,49,Male,193.6919831828929,81.24775685492284
Silvana,78,Male,169.98902875608053,85.30459095056182
Luis,50,Male,162.04451265258538,80.29498018118045
Alejandro,21,Male,182.21153939160436,58.657690448744724
Pablo,63,Male,165.02536494316217,71.81748271266433
Roberto,42,Male,173.20917436448178,61.422823120383555
Beatriz,75,Female,182.87041920980494,76.7493062528834
Alejandro,75,Female,160.0282721997839,89.99488389326986
Sofía,73,Male,168.6953970828027,57.88757082673892
Juan,58,Female,188.72178551880478,88.23982421690738
Romina,40,Female,185.50717200280735,89.79790217170732
Diego,26,Male,183.9911512360327,81.21930773581131
Gabriela,48,Female,193.05329516403225,52.63588332024377
Florencia,33,Female,179.50018081308951,61.51405415729232
Ricardo,56,Female,187.10889555552586,55.82866225270162
Marcos,59,Female,184.908435511704,79.38683241819567
Mateo,78,Male,171.26931063223952,62.70970201424103
Ana,65,Female,160.57185714455176,53.373851252574816
Martina,65,Male,175.25272084724196,69.31710145956117
Andrea,57,Male,164.6512502272697,68.9167516664983
Diego,47,Female,165.82485694558184,98.64462797771486
Andrea,62,Female,174.13275912082148,58.34476239429466
Mercedes,66,Male,152.75657981177034,65.84335134433846
Vanesa,75,Male,195.58206662413863,54.645359752930915
Sol,77,Male,169.90745476060277,97.60537654977568
Luis,31,Female,155.70746097644002,83.40656824180238
Roberto,26,Female,176.4403117328928,62.49410995969036
Beatriz,32,Male,168.7219038436081,98.70468631125323
Ricardo,36,Male,184.05642446654343,96.93659187598996
Florencia,34,Male,187.45589941897046,83.76407497299658
Ricardo,52,Female,199.8923512411587,98.17369219133181
Susana,73,Female,155.24585119525312,57.70884700659109
Silvana,68,Female,177.2282355760868,95.58415409980229
Roberto,40,Male,185.24856870936142,60.13709336242022
Mateo,34,Male,151.30048280755747,88.23578340364115
Ailén,59,Female,163.91604138210826,95.0446498265128
Gabriel,56,Male,165.23832261573165,91.27211651340582
Jorge,42,Female,183.36120728121472,91.72972477894385
Verónica,63,Female,168.81205782245053,98.5782436723459
Alejandro,52,Female,186.67476520388712,79.03679742924227
José,69,Male,166.74086991053068,60.41533478387812
Pablo,30,Male,171.79051562020794,77.43126302854854
Vanesa,75,Male,164.57743840889415,59.297857507687475
Luciana,22,Female,179.00959466178585,95.30726744047735
Susana,42,Male,153.54054556329297,89.4035329629015
Elizabeth,43,Female,188.20012633401308,86.25583653824924
Gonzalo,31,Female,150.26087626460983,63.46013351715735
Mercedes,70,Female,181.36436959671744,57.93848352895043
Roberto,44,Female,171.4025093280445,62.656372839851066
Vanesa,20,Female,177.30978660644186,59.906587374866525
Patricia,62,Female,165.8443740023901,68.33681601212584
Eduardo,24,Female,196.9582422084805,92.98177058078105
Daniel,48,Female,178.8536157951736,53.361530860031664
Andrés,46,Female,167.50160599305872,87.93865702031255
Florencia,69,Male,176.45530279767604,74.36860849088364
Julia,38,Female,182.27071483417927,68.66522346360156
Sol,23,Female,199.25606829328302,81.41600641211338
Camila,43,Female,195.63416488953422,74.96327054095859
Lorena,74,Male,178.150004449356,72.43925812837975
Susana,42,Female,168.52627262449133,61.89347458328896
Mateo,28,Male,177.52555700479925,81.25585569947293
Florencia,64,Male,156.7710789541036,76.22647702494083
Juan,59,Female,175.1547887309706,65.72627218218034
Silvana,27,Male,172.17768352578338,99.58967428555066
Florencia,75,Female,188.17336668608678,84.85854725477239
Nicolás,44,Female,167.12510247395593,58.161045628704784
Carlos,19,Female,169.78082759688732,54.51552081436101
Daniel,40,Female,171.17978434286437,88.13549816793885
Mariana,22,Male,150.39587857678026,98.24196304625173
Ailén,69,Male,179.516066173982,99.96967117333494
Gustavo,77,Female,161.1775291350737,76.27732505569486
Florencia,77,Male,173.86300974807753,80.88237757652792
Eduardo,66,Male,158.25111735074313,96.92549765949113
Laura,61,Male,178.29675714571087,94.42977422417746
José,42,Male,199.06530873473446,62.25555537257643
Carla,22,Female,181.65959135762392,85.01381664895442
Florencia,49,Male,198.19898994414962,83.17175342463231
Mercedes,22,Male,179.8571073771083,80.67426332689818
Pedro,77,Female,193.45946786171032,96.56984557748048
Carlos,73,Male,161.45018356992512,62.29888817322665
Julia,50,Female,154.72706181308416,76.71152532817521
Susana,55,Female,155.84049897600244,55.369863564890316
Martina,44,Male,151.67136456859902,58.94947487601486
Julia,48,Male,193.86252385803647,56.188704513847085
Silvana,46,Female,166.37904007480586,51.86339608846187
Facundo,29,Male,176.8330502663741,50.753751303913134
Elizabeth,19,Male,160.35200900771335,88.30239904018087
Martín,35,Female,188.72442385532344,91.00252304977495
Beatriz,18,Female,186.6081723486396,71.59227614143936
Gustavo,36,Male,195.39740008177296,58.922112057050036
Fernando,63,Female,169.7113658283257,66.64036894146773
Verónica,29,Male,168.53950695757703,90.36944626934124
Daniel,67,Female,155.12276113992755,71.09558244847106
Gabriela,67,Female,159.59859960531364,56.09872526480726
Gabriela,61,Male,195.54253760931078,73.71365966473665
Sol,29,Female,151.05181714651548,85.59706912449303
Mateo,77,Male,162.29987302909424,57.66008862192138
Daniel,48,Female,162.47008045247674,94.97652561339774
Agustín,74,Male,151.29546601695384,65.03842638115331
Fernando,79,Male,169.70001077723134,72.79026335235622
María,43,Female,183.4088405272603,66.16099515592734
Santiago,51,Female,185.90003695746736,65.35159306908767
Gabriela,46,Male,163.54438222919006,53.33741691368704
Natalia,77,Female,175.55795321125245,94.70983545479756
Romina,72,Male,190.1287872985735,72.42623183353479
Florencia,34,Male,189.71904201216708,50.975894120503625
Santiago,37,Female,180.64617053529778,79.37666597172782
Agustín,76,Male,173.31435106793742,80.47546286756537
José,69,Female,156.20364099633528,89.40804184128396
Juan,34,Male,165.8450816893353,92.81542725867251
Pedro,41,Female,194.75999126495753,93.05241147597086
Natalia,51,Female,157.9483838296754,97.77540511739969
Santiago,27,Male,169.83616410344223,53.228196051487224
Mónica,58,Female,158.64493135648317,52.80458469887594
Luis,75,Male,194.91517807995632,77.47838959170758
Daniela,66,Male,178.74671631558908,63.22677331291776
Carla,55,Male,176.07347267346438,66.40283212155978
Vanesa,33,Female,157.0600132388991,58.197891033587474
Mercedes,33,Male,164.42636332522778,54.09642358804386
Marcos,75,Male,177.06585988646992,79.39103490679537
Martina,59,Female,183.72546091433955,76.99582751820756
Marcos,48,Male,161.28454071530717,69.29422719610015
Gustavo,64,Female,158.51083803292565,53.081665259244254
Mercedes,58,Female,164.28302629587657,70.3957161581085
Sol,78,Male,181.37609980868777,95.4034601290803
Carlos,34,Male,179.92765752871748,65.09041717777039
Verónica,27,Female,186.89979669442334,92.05971153420974
Diego,65,Female,175.43454642091652,60.00076885624153
Pablo,56,Male,159.60612534226055,72.8732125384742
Mónica,55,Male,178.3657237031673,92.21157499596646
Marcelo,33,Female,182.52390215380302,84.86643896431372
Gabriel,63,Female,196.60241219161108,56.37441072265481
Gustavo,36,Male,162.8015586394917,82.94133768354371
Daniela,34,Male,190.0574869187007,82.19611349766885
Roberto,54,Female,189.39867776895463,84.1347660332516
Ana,57,Male,164.0590457173973,91.84960523842707
Ana,63,Female,185.9433877278797,81.1402215247726
Javier,44,Male,172.14996414086067,74.51438203434707
Romina,72,Female,182.9281691382269,55.990111349845925
Laura,21,Male,158.17155255034757,98.82240525703408
Luis,41,Male,187.62592229321635,96.82558731516255
Vanesa,78,Female,172.7707379911827,97.20761774695772
Martina,79,Male,150.55901688596967,74.23645763197035
Miguel,40,Female,170.35748657564687,60.41288562698246
Ana,26,Male,151.89960618030835,87.24417381759153
Carla,49,Male,192.62273995287728,90.64805302180181
Mercedes,73,Male,181.75236391745074,56.120182492076474
Pedro,46,Male,163.08013409564964,73.70498763181416
Alejandro,34,Male,199.89565565810864,82.74170758178619
Mariana,34,Female,154.08464903176758,89.81722316987802
Santiago,41,Male,189.36230571063308,98.62838067229805
Elizabeth,69,Male,189.5191302277741,65.29715293315547
Patricia,36,Female,194.5379748689103,70.94058415064472
Daniela,60,Female,191.74016846245576,61.741137635474246
Gabriela,37,Male,181.50976226044114,67.89408939219686
Roberto,44,Male,152.46478717248513,70.64439203182599
Luciana,39,Male,184.31384572516768,81.42393776570188
Beatriz,64,Male,176.71476060477136,74.6194244366628
Andrea,69,Female,195.87714782459523,68.04152404315866
Lucas,39,Male,181.9787267550536,91.07949325616586
Gabriel,42,Female,151.54418621692463,95.46225991453773
Juan,43,Male,185.60404635245715,82.3801667363179
Natalia,65,Male,195.2335350898976,64.81327703323161
Alejandro,50,Female,161.85549390999492,69.73068390802183
Pablo,22,Female,171.95606668030237,64.59642552989706
Agustín,35,Male,161.7548287178907,68.20973062171961
Gabriela,28,Male,171.4194916833093,74.20475379297696
Vanesa,26,Female,195.43702073683022,65.20731422178585
Sofía,42,Male,167.80443291258052,67.19381953760723
Gabriel,43,Male,182.18240338656506,76.32961661221434
Javier,29,Male,163.64763518705385,95.05710906786925
Verónica,52,Male,198.26434447154506,87.08340468878467
Gabriel,59,Male,194.27705130467547,51.358363600909065
Daniel,78,Female,190.21976979114135,92.16215018094238
Mónica,58,Male,198.17053937937385,82.48732625141642
Patricia,26,Female,186.00746132333654,82.65913913474196
Florencia,59,Male,150.8872124440108,74.59578684246051
Florencia,65,Male,175.58815152420283,72.3121584360504
Andrea,26,Male,189.21146094234408,84.48784038814563
Verónica,71,Male,157.05021053728282,84.20563909250993
Patricia,29,Male,171.98473458270064,62.72676195826898
Mercedes,57,Female,157.91308933462932,74.23941507130522
Beatriz,45,Female,175.761292207247,74.18794140703584
Marcelo,71,Female,183.73159235104205,77.99471058432341
Carlos,45,Male,194.8562224343059,66.0490016417146
Miguel,74,Male,191.33278555481127,97.2806751919191
Alejandro,33,Female,161.04248444434904,53.19631757926672
Luciana,61,Male,153.19625697104004,64.71228092311313
Ricardo,48,Female,176.73523474143934,90.50247387995688
Nicolás,24,Female,192.78150566230133,76.87322640669286
Romina,49,Female,179.61871377844147,57.23416799256435
Ailén,72,Male,170.64480989853223,97.07213234759806
Andrea,45,Male,195.03639358446642,77.58548954808583
Carla,57,Female,186.1601522070281,93.25528867337333
Alejandro,46,Female,174.5756508079268,80.71052881030059
Daniela,66,Female,185.0741864621179,69.4211275158479
Marcelo,76,Male,169.68765537833332,90.58304657069908
Luis,57,Male,184.00517538939107,54.08573248136712
Marcelo,26,Female,164.72067354964835,88.81962564958796
Pablo,48,Male,178.17863576767377,58.834169919259594
Marcelo,22,Male,159.0125855041961,77.98183629221617
Mateo,57,Male,172.5550730238162,73.8008966658298
Carlos,20,Female,179.8710856747304,98.77157526179353
Pedro,54,Male,172.61791198874397,63.581290318978205
Daniela,19,Female,190.82386679476355,69.48234363188303
Diego,45,Female,152.80914135690625,93.78658157209
Silvana,79,Female,180.4916144057967,74.57613354234314
Marcos,30,Female,151.6844416638934,80.44439522522248
Marcelo,26,Male,152.90967070217016,98.12372325059377
Mateo,22,Male,196.50379694604965,78.283362910006
Luciana,68,Male,188.72961898691656,90.88118251265556
Juan,78,Female,182.5459353140125,80.3164085149309
Luciana,28,Female,169.92235078847514,50.74978318965138
Verónica,71,Female,163.0618426342768,84.85230922590205
Carla,68,Male,161.47944429683403,75.33505795938764
Martín,71,Male,191.45083093057247,60.77514746050362
Susana,72,Male,195.22072045856729,87.13888486889795
Mariana,36,Male,156.3798665522355,77.06321428156414
Natalia,48,Male,164.55022300311867,56.83759230755775
Diego,54,Female,176.51623227762843,72.63446903126396
Marcelo,24,Female,163.08784597899773,69.33612516947983
Carla,23,Female,159.9894211452334,96.8264031507676
Gabriela,67,Male,189.39531721712285,68.32185010339917
Andrea,30,Female,167.3581219641684,90.03153922699528
Silvana,75,Male,153.63783586589386,96.83074956295846
Daniel,66,Male,165.0445489773363,97.13223869775385
Gabriela,71,Male,198.8024855648203,74.97166138536419
Roberto,58,Female,179.15231369974504,51.251879920896364
Marcelo,33,Female,158.74983864712192,94.91518833976582
Verónica,40,Male,174.6067604480654,90.17256371625842
Diego,77,Female,176.06212295176306,94.27598377737232
Martín,40,Male,167.01957846837465,59.67559914074633
Agustín,51,Female,158.37044491118763,57.12619867037734
Martín,37,Male,187.07978146993185,57.22882934703743
Andrea,44,Female,194.88701593686457,70.68496185341323
Mateo,77,Female,197.09533124937073,89.9171457791717
Agustín,40,Male,176.39931876983562,82.80383932177176
Fernando,74,Male,178.0513430082595,62.416532817376655
Facundo,74,Female,195.9016294213437,65.31341003271311
Pablo,25,Male,185.05998560619648,73.23537085347118
José,33,Female,153.86449439715878,80.23180893704628
Martín,66,Male,164.37220397611753,87.59111876355885
Daniel,78,Female,178.90236094368535,80.14000291406663
Jorge,77,Female,172.95944289303074,75.80857338303619
Santiago,35,Male,175.596514735743,93.07824558935496
Eduardo,33,Male,164.06264761987256,94.70958251831505
Nicolás,34,Male,157.72812704984204,55.72075353511502
Miguel,22,Female,179.14914114482144,53.9688121207283
Marcos,44,Female,182.46214149873907,55.76162360255002
Romina,55,Female,154.71468273608562,68.32150238087144
Carla,18,Female,189.19682159257496,81.71625270887142
Fernando,25,Male,186.30376278930007,64.43360101806762
Miguel,56,Male,151.83816208528353,70.64554349283031
Roberto,52,Male,160.430715732534,57.95075915265313
Gabriela,27,Female,167.20386841628667,93.13952966493702
Laura,29,Female,160.99249744331092,66.37618427818931
Mercedes,30,Male,193.33806486985654,76.50215741546397
Carla,37,Male,179.90764326196512,54.64411615422491
Natalia,34,Male,178.37302972618795,61.800617690102456
Juan,54,Female,195.45418740984357,56.548789457635436
Agustín,32,Female,160.71373520276347,67.516358718876
Jorge,69,Female,160.18284447938242,99.29063846494167
Camila,50,Male,168.67356202343987,72.26149994115215
Carlos,40,Female,181.91043997553882,97.89728659046554
Luciana,29,Male,174.3427908883267,60.51115719998216
Juan,30,Female,179.67134789222692,65.80942621304635
Ailén,35,Male,156.22080865769018,63.896300326649595
Silvana,57,Male,180.35760156971082,56.36142827788611
Lucas,28,Male,176.83206964720046,97.54705647548923
Sofía,53,Female,196.97391151741274,98.6186102987579
Julia,40,Male,199.12182691048594,94.40241413669827
Martina,41,Male,152.15113975184957,93.69524565969394
Camila,56,Male,175.63600604670674,54.91606267190701
Nicolás,67,Male,154.563560521491,90.29672672882882
Juan,60,Male,191.17739483482282,63.82452494276819
Ricardo,71,Male,181.1764441033428,66.61398256218686
Agustín,22,Male,174.7608696686923,89.63745323506079
Romina,47,Male,163.16233684273894,53.94477734214875
Luis,52,Male,180.11272152546158,77.87475371032433
Mercedes,70,Female,154.2955381614554,76.90114182522974
Luciana,26,Male,187.52889954336436,52.87518124021553
Pablo,38,Male,151.05816695977947,52.14763083979926
Diego,54,Male,165.68237774365943,98.8352123497731
Agustín,65,Female,156.38407792842236,53.86638182983588
Daniela,60,Female,171.13237405636121,67.24372272899987
Romina,39,Female,174.8600884746937,57.46076387695474
Roberto,22,Male,187.99920068907605,97.58371544840574
Julia,58,Female,155.84288481478995,68.22122282901722
Roberto,60,Male,166.6235232409556,54.69177215766987
José,67,Female,185.3331040399919,88.01694704009446
Mónica,18,Male,168.51267349847637,80.85045944261137
Sofía,24,Male,166.36073789842249,88.26194567454333
Daniela,57,Female,177.60125505258742,50.21497138390133
Gustavo,46,Male,153.04549257916455,56.24603215634609
Alejandro,43,Female,196.0279736654286,71.4736982638029
Lorena,55,Female,158.9013385509727,96.94153168816337
Luciana,34,Female,170.6376259435565,87.01706376132424
Vanesa,29,Male,172.66954657847603,59.73782782880686
Natalia,68,Female,195.2055018032192,77.40826148583254
Lucas,43,Female,174.81183187164237,74.41012419984389
Eduardo,60,Male,189.48549802179173,50.15907749697603
María,47,Female,180.03253253709676,99.54420520282214
Laura,25,Male,156.70137042561987,51.54053993363876
Santiago,36,Female,182.40257005492154,80.77267444947715
Eduardo,30,Female,193.70638641096545,55.006061164394644
Romina,71,Female,184.52156601519505,93.78294532711998
José,21,Male,154.20417091430238,96.89878276883965
Florencia,75,Male,162.5615820365689,91.87655777833618
Carlos,69,Female,177.92496140535624,53.4542193656824
Ana,38,Male,190.85142515477108,59.98760165107465
Claudia,56,Male,194.07867750966278,93.3974459794037
Martín,74,Male,154.48846134780075,54.34740361646877
Juan,60,Female,177.2322167249821,60.90594928894353
Ailén,64,Male,160.871883851955,56.43790803854613
María,34,Male,176.76854531060425,66.1793389036759
Lucas,53,Male,164.69896033873738,92.57815712943979
Santiago,26,Female,198.39188029339005,82.48756678552147
Luciana,45,Female,196.3823696751455,52.484601241440174
Agustín,47,Male,173.1020620858471,83.66973326519874
Daniela,50,Male,171.140697741688,64.56152281147062
Diego,75,Female,152.53285347136918,62.12675274908075
José,46,Male,198.3239565904446,67.11035782401761
Fernando,53,Female,170.37480159449865,62.05668794962919
Jorge,68,Male,170.8791136483017,97.87479395885933
Roberto,65,Male,160.78653001098886,76.09225572893376
Julia,66,Male,160.89218462651655,52.90961774837468
Marcelo,72,Male,184.11262245402068,84.72320936700132
Luis,32,Female,165.83344198352944,52.98676818248704
Gonzalo,18,Male,171.83444012084402,51.76773453261986
Beatriz,29,Male,187.5758995832241,57.75146025057666
Daniela,49,Male,173.03108082575858,67.66779189855495
Carlos,22,Male,192.65881122399685,94.62770375426189
Diego,77,Female,193.1351416896981,55.20558001453102
José,28,Female,198.77641187787475,84.3385653147026
Roberto,22,Female,193.81922177588248,78.89611687624225
Pedro,61,Male,179.29628991455357,81.33938222615112
Pedro,26,Female,194.80586411298046,91.09879797104878
Pedro,30,Female,193.6756463988234,66.67545857184744
Florencia,39,Female,161.6249404996835,94.86614458012995
Daniela,64,Male,187.50982791383765,55.391727406684446
Vanesa,22,Male,170.919604107637,56.347866198839
Daniela,31,Male,199.61036715053496,99.24809626636267
María,71,Female,183.02736074692737,55.12114735260041
Natalia,38,Female,172.60977337128455,76.17137292319958
Marcos,75,Male,174.28705975083432,92.35350647779475
Nicolás,30,Female,165.01788456318553,60.36328799797373
Mónica,22,Male,172.5938181934364,88.22688133265484
Luciana,19,Female,191.89307413660313,56.55558480755062
Gonzalo,75,Female,169.2789924659118,71.34284271100671
Verónica,72,Female,196.80471488405772,72.2124327830721
Luciana,39,Female,191.2398311830721,67.24755761617705
Marcos,77,Male,198.02114001193814,60.01133793493055
José,27,Male,172.11379412658172,59.2737219175541
